n,Rare trajectory?,Return,Time,Positions
349,True,-3.0623803520859725,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0)"
350,True,-4.358382699663722,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, 1, 0)"
351,True,-2.2593981803131546,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, -1, 0, 1, 2, 1, 2, 1, 0, -1, -2, -1, 0, 1, 0)"
352,False,-5.658421188205863,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -3, -4, -5, -4, -3, -2, -1, 0, 1, 2, 1, 2, 3, 4, 3, 2)"
353,False,-5.441737075966344,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, 0, 1, 0, 1, 0, -1, 0, -1, -2, -3, -4, -5, -4, -3, -2)"
354,True,-3.4045870469234,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 2, 3, 2, 3, 2, 1, 0, 1, 2, 1, 0, 1, 2, 3, 2, 1, 0)"
355,True,-3.1064480269864254,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, -1, 0, 1, 0, 1, 2, 1, 2, 1, 2, 1, 2, 1, 0)"
356,True,-2.619712634080023,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 2, 1, 2, 3, 2, 1, 0, -1, 0, -1, -2, -1, 0, -1, 0, 1, 0)"
357,True,-3.7844984250666,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0, -1, 0, 1, 0, 1, 2, 1, 0, 1, 0)"
358,True,-5.040379659192547,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, -2, -3, -2, -1, -2, -1, 0, -1, 0)"
359,False,-5.5770511028836385,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, 1, 0, -1, 0, -1, -2, -1, 0, -1, -2, -3, -2, -3, -2)"
360,True,-1.6916965331165363,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, 1, 0, 1, 2, 3, 4, 5, 4, 3, 2, 1, 0, 1, 0)"
361,True,-3.221209413941923,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, 0, 1, 0, 1, 0, 1, 0, -1, 0, -1, -2, -1, 0, -1, 0)"
362,True,-1.9153462594147674,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 5, 6, 5, 4, 3, 2, 3, 4, 3, 4, 3, 2, 1, 0, 1, 0)"
363,True,-3.2488189939583525,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -3, -2, -1, -2, -1, 0, -1, -2, -3, -2, -1, -2, -1, 0, -1, 0)"
364,True,-3.8300619995515746,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 4, 3, 2, 3, 4, 3, 4, 3, 4, 3, 2, 1, 2, 1, 0, 1, 0)"
365,True,-4.2497110571249594,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 2, 3, 2, 3, 4, 3, 2, 3, 4, 3, 2, 1, 2, 1, 0, -1, 0)"
366,True,-3.586098225916929,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, 1, 0, 1, 0, -1, 0, 1, 0, -1, 0, -1, 0, -1, 0)"
367,True,-0.8391332300086584,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, 1, 0, 1, 0, -1, 0, 1, 0, -1, -2, -3, -2, -1, 0, -1, 0)"
368,True,-1.9772961756072593,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -3, -2, -1, 0, 1, 0, 1, 2, 1, 2, 1, 2, 1, 0, 1, 0)"
369,True,-0.6731848151924603,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0, -1, -2, -3, -2, -1, -2, -1, 0)"
370,True,-2.1894540340363022,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, 0, -1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 1, 2, 1, 0)"
371,True,-4.83737211221949,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 2, 3, 2, 1, 0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 0)"
372,True,-4.448734067074124,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, 0, 1, 0, -1, 0, 1, 0, -1, -2, -1, 0, 1, 0)"
373,True,-4.024272062219435,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -3, -4, -3, -2, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0)"
374,True,-3.2493547595786287,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 2, 3, 2, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 1, 0)"
375,True,-0.24631159295056892,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -3, -2, -1, -2, -1, 0, 1, 2, 3, 2, 3, 2, 1, 0, -1, 0)"
376,True,-0.4488845700215005,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, 0, 1, 0, 1, 2, 3, 2, 1, 0, -1, 0, -1, 0, -1, 0)"
377,True,-2.307836345702302,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -3, -2, -1, 0, -1, 0, 1, 2, 1, 0, 1, 0, -1, 0)"
378,True,-4.76377270386679,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, 0, 1, 0, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0)"
379,True,-3.3304869424437213,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, 0, -1, 0, 1, 0, -1, 0, -1, 0, -1, -2, -3, -2, -1, 0)"
380,True,-1.6842000768806367,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 2, 3, 2, 3, 2, 1, 2, 1, 2, 3, 2, 3, 2, 1, 2, 1, 0)"
381,True,-1.3967670152316343,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, 0, -1, 0, -1, 0, 1, 2, 1, 2, 1, 2, 1, 2, 1, 0)"
382,True,-5.315541806179446,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 0, -1, -2, -1, 0, -1, -2, -1, 0, -1, 0)"
383,True,-4.73603070529209,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, 1, 0, -1, 0, 1, 0, 1, 2, 1, 0, 1, 0)"
384,True,-0.3229447856359374,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -1, 0, 1, 0, -1, -2, -1, 0, 1, 0, -1, -2, -3, -2, -1, 0)"
385,True,-1.4923659210693936,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, 1, 0, 1, 2, 3, 2, 1, 0, 1, 0, 1, 2, 3, 2, 1, 0)"
386,True,-0.6517425553724542,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 2, 1, 0, 1, 2, 1, 0, -1, 0, -1, 0, -1, 0, -1, -2, -1, 0)"
387,True,-3.5691898490003346,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, -1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0, 1, 0)"
388,True,-3.3173223595281764,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, 1, 2, 1, 0, -1, -2, -1, 0, -1, 0, -1, 0, -1, 0)"
389,True,-0.19711548814412538,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 2, 1, 2, 1, 2, 1, 0, -1, -2, -1, 0, -1, 0, -1, 0, -1, 0)"
390,False,-2.3161716334449642,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 0, -1, -2, -3, -2, -1, -2, -3, -2, -1, -2, -1, -2, -1, -2, -3, -2, -3, -2)"
391,False,-3.3635947633133068,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 0, 1, 0, -1, 0, -1, -2, -1, 0, -1, 0, 1, 0, 1, 2, 3, 2, 1, 2)"
392,True,-4.571591382375114,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, 1, 2, 3, 2, 1, 0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 0)"
393,True,-1.0727841304122379,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -3, -2, -1, 0, -1, 0, 1, 0, 1, 2, 1, 0)"
394,True,-1.5459638931436248,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -3, -2, -3, -2, -3, -2, -1, 0, 1, 0, -1, 0, 1, 0)"
395,True,-1.5787193287169918,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, 0, -1, 0, 1, 2, 1, 0, 1, 0, 1, 2, 1, 2, 1, 0)"
396,True,-3.1502286497379317,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 1, 2, 3, 2, 1, 0, -1, 0, 1, 0, -1, 0, -1, 0, -1, 0)"
397,True,-4.379722209517233,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, -2, -1, -2, -1, 0, -1, 0, -1, -2, -1, -2, -1, 0, -1, 0)"
398,True,-3.9491803131740255,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 0, 1, 2, 1, 2, 1, 2, 1, 0, -1, 0)"
399,True,-3.8365798460137857,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, -1, -2, -1, -2, -1, 0, 1, 2, 1, 0, -1, 0)"
400,True,-1.519972201559397,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -1, -2, -1, 0, -1, -2, -3, -2, -1, 0, -1, -2, -1, 0, 1, 0)"
401,True,0.5670849355390191,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -4, -3, -4, -3, -4, -3, -4, -5, -4, -3, -2, -1, -2, -1, -2, -1, 0)"
402,True,-4.0836067336178345,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, -2, -3, -4, -5, -4, -3, -2, -1, 0, 1, 2, 1, 2, 1, 0, -1, 0)"
403,True,-2.899034130206032,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, 0, -1, 0, 1, 2, 3, 4, 3, 2, 1, 2, 1, 0, -1, 0)"
404,True,-4.015390387737031,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -3, -4, -5, -4, -3, -2, -1, -2, -1, 0, 1, 2, 3, 2, 1, 0)"
405,True,-1.9418274727547185,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, -1, -2, -3, -2, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0)"
406,True,-2.0750992085170163,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0, -1, 0, 1, 0)"
407,True,-3.0878520432435606,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0, 1, 0, -1, -2, -1, 0, 1, 0)"
408,True,-4.117563087527275,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, -1, 0, -1, 0, 1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0)"
409,False,-5.337120995148005,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 2, 3, 2, 1, 2, 1, 0, -1, 0, 1, 2, 3, 2, 1, 2)"
410,True,-1.4039378280524484,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 1, 2, 3, 2, 3, 2, 1, 2, 1, 0, -1, 0, -1, 0, 1, 0)"
411,False,-3.6396008404667572,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -3, -2, -1, 0, 1, 0, 1, 0, 1, 0, 1, 0, -1, -2, -3, -2)"
412,True,-1.5249218267879274,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -3, -4, -3, -2, -1, 0, 1, 0, -1, -2, -1, 0)"
413,True,-2.692308849209544,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 0, 1, 0, 1, 2, 1, 2, 1, 0, 1, 2, 1, 0, -1, 0)"
414,True,-3.6982660580863738,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, -2, -3, -2, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0)"
415,True,-1.778979031002787,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, 0, 1, 2, 1, 2, 3, 2, 3, 2, 1, 2, 1, 0)"
416,True,-3.62139589351061,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, 0, 1, 0, 1, 0, -1, 0, 1, 0, 1, 2, 1, 0, -1, 0)"
417,True,-3.8180174789982044,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0)"
418,True,-4.79146637999494,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0, 1, 2, 1, 0, 1, 0)"
419,True,-3.1304307781397296,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, 1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, -2, -1, 0)"
420,True,0.36259531551561774,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 0, -1, 0, 1, 0, -1, -2, -3, -2, -1, 0, -1, 0, 1, 2, 1, 0, -1, 0)"
421,True,-3.7977074751879805,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 0, -1, 0, -1, 0, -1, 0, -1, -2, -1, -2, -1, 0, 1, 0)"
422,True,-4.302742987672419,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, 0, -1, 0, 1, 0, -1, -2, -1, -2, -1, -2, -1, 0, -1, 0)"
423,True,-2.882404220390902,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, 0, -1, -2, -1, -2, -1, 0, 1, 2, 3, 2, 1, 0)"
424,True,-0.9079608587096988,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, 0, 1, 2, 1, 0, 1, 2, 3, 4, 3, 2, 1, 2, 1, 2, 1, 0)"
425,True,-2.8801976585072464,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, 1, 2, 3, 2, 1, 0, -1, 0, -1, -2, -3, -2, -1, 0, -1, 0)"
426,True,-3.2666663571953585,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 2, 1, 2, 3, 2, 1, 0, -1, -2, -1, -2, -1, -2, -1, -2, -1, 0)"
427,False,-5.350842336967763,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, 0, 1, 2, 1, 0, -1, 0, 1, 0, 1, 2, 3, 2, 1, 2)"
428,False,-5.675006406943924,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, -2, -1, -2, -3, -2, -1, 0, 1, 2, 1, 2, 3, 2, 3, 2)"
429,True,-2.576553660033332,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, 1, 2, 3, 2, 1, 0, 1, 0, -1, -2, -1, -2, -3, -2, -1, 0)"
430,True,-4.327061570164668,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -1, -2, -1, 0, -1, 0, -1, -2, -1, 0, -1, 0, -1, 0)"
431,True,-4.007273152499192,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -1, 0, 1, 2, 1, 0, -1, -2, -1, 0, -1, 0)"
432,True,-4.141022133869394,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -3, -2, -1, 0, -1, -2, -1, 0, -1, -2, -1, 0, 1, 0)"
433,False,-6.296294064869892,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 2, 3, 2, 3, 2, 1, 0, 1, 2, 1, 0, -1, -2, -1, 0, 1, 2)"
434,True,-3.4884980330247872,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, 1, 2, 3, 2, 1, 0, -1, -2, -1, 0, -1, 0, -1, 0, 1, 0)"
435,True,-3.6920080890049047,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -3, -2, -1, 0, -1, 0, -1, 0, 1, 2, 1, 2, 1, 0)"
436,True,-4.7094234916734745,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, 0, -1, 0, -1, -2, -1, 0, 1, 2, 1, 0, 1, 0)"
437,True,-4.373330161708941,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, 1, 2, 3, 2, 1, 2, 3, 4, 3, 2, 1, 2, 1, 0, -1, 0)"
438,True,-2.6178609896937863,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, -2, -1, 0, 1, 0, 1, 2, 1, 0, 1, 2, 3, 2, 1, 0)"
439,True,-0.12672185816382575,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -3, -2, -1, -2, -1, 0, -1, 0, -1, 0, 1, 0, 1, 0, 1, 0)"
440,True,-2.215438407668609,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 3, 2, 3, 2, 3, 2, 1, 0, 1, 2, 1, 0, -1, 0, -1, -2, -1, 0)"
441,True,-3.115378023344072,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, 1, 0, -1, -2, -1, -2, -1, 0, -1, 0, -1, -2, -3, -2, -1, 0, 1, 0)"
442,True,-3.0718334034313046,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -3, -2, -1, 0, -1, -2, -1, 0, -1, -2, -1, 0, 1, 2, 1, 0, -1, 0)"
443,True,-4.786607328933345,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, 0, -1, 0, -1, -2, -1, 0, 1, 0, -1, 0, -1, 0, 1, 2, 1, 0, -1, 0)"
444,True,-3.63739307250728,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, 1, 2, 1, 0, -1, -2, -1, -2, -1, -2, -1, 0, -1, -2, -1, -2, -1, 0, -1, 0)"
445,True,-3.0706941997635355,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)","(0, -1, -2, -1, -2, -1, -2, -1, 0, 1, 0, 1, 2, 1, 0, 1, 2, 1, 2, 1, 0)"
